Collectivité;n° SIRET;Code Interne;Code Instance;Date Séance;Année;N° Passage;Référence;Titre;Vote Effectif;Vote Réél;Vote Pour;Vote Contre;Vote Abstention;Vote NPPV;NAT_VOTE;DELIB_URL
Grand Paris Sud;20005922800011.0;15877;bureau;2022-07-05;2022;8;DEL_2022_215;Garantie d'emprunt de la SA d'HLM CDC Habitat social auprès de la Caisse des Dépôts et Consignations pour la réhabilitation de 135 logements situés 8-10 place Troisdorf à Evry-Courcouronnes;36;23;23;0;0;0;;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/d21a1a303b7317065a5fbea3f812ee3e
Grand Paris Sud;20005922800011.0;16246;conseil;2022-09-27;2022;5;DEL_2022_236;Fonds de péréquation des ressources intercommunales et communales (FPIC) - Répartition exercice 2022;83;67;67;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/502057130d0c5ad7f9f95086e9dc9412
Grand Paris Sud;20005922800011.0;16304;conseil;2022-09-27;2022;12;DEL_2022_243;Opération de renouvellement urbain du quartier des Tarterêts à Corbeil-Essonnes - Approbation de l'intérêt général de l'opération dans le cadre de la déclaration de projet;83;67;64;0;3;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/dfc3a9e6ecb4516241243fc355044cdb
Grand Paris Sud;20005922800011.0;16126;conseil;2022-09-27;2022;22;DEL_2022_253;Convention de participation financière au raccordement de la résidence du parc Petit Bourg au réseau de chaleur d'Evry-Courcouronnes, à conclure avec Grand Paris Sud Energie Positive au titre du fonds de solidarité pour lutter contre la précarité énergétique;83;67;67;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b2ca9d419fdc9443bcd13752d552a90c
Grand Paris Sud;20005922800011.0;15826;conseil;2022-09-27;2022;23;DEL_2022_254;Déploiement du Wifi public territorial;83;67;67;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/5dda9c8fbe2d7ddb6e948d2e84746c1b
Grand Paris Sud;20005922800011.0;16373;conseil;2022-09-27;2022;26;DEL_2022_257;Partenariat public privé pour l'entretien et la maintenance des installations d'éclairage public et équipements connexes au bénéfice de la commune de Nandy - Bilan annuel Spie Citynetworks 2021;83;67;67;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/a4a76173e67908d19b74c283a4445062
Grand Paris Sud;20005922800011.0;16401;bureau;2022-10-04;2022;3;DEL_2022_262;Relations internationales - Projet Urban PREFACE - Projet de mise en réseau pour l'éducation et la formation des jeunes à l'audiovisuel et à la culture vers l'emploi - Demande de subvention;36;25;25;0;1;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/0b5ed907ecc5c7114f9b4ba52376068d
Grand Paris Sud;20005922800011.0;16151;bureau;2022-10-04;2022;4;DEL_2022_263;Garantie d'emprunt de la SPL Confluence Seine Essonne Energie auprès de la Caisse d'Epargne Ile de France pour la construction de l'unité de méthanisation à Evry-Courcouronnes;36;26;26;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/88e361ebf7692a227c236666a7b679bd
Grand Paris Sud;20005922800011.0;16163;bureau;2022-10-04;2022;8;DEL_2022_267;NPNRU Grigny 2 - Convention départementale de renouvellement urbain à conclure avec le département de l'Essonne et la commune de Grigny;36;26;26;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/a5b454be64abe89636164c91f3b8bd1e
Grand Paris Sud;20005922800011.0;16358;bureau;2022-10-04;2022;11;DEL_2022_270;Parc d'activités du Bois de l'Epine à Ris-Orangis - Désaffectation d'une partie de l'espace public avenue du Front Populaire et déclassement du domaine public;36;26;26;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/2ab9fbb70819fe605e8d540ca1ad38ab
Grand Paris Sud;20005922800011.0;16055;bureau;2022-10-04;2022;16;DEL_2022_275;Gestion et entretien des bandes parcs du giratoire Boissénart à Cesson - Convention à conclure avec le  département 77 et les propriétaires riverains;36;26;26;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/036b07b584e858f5985c7d6d6bf563ca
Grand Paris Sud;20005922800011.0;16407;bureau;2022-10-04;2022;26;DEL_2022_285;Rapports annuels sur le prix et la qualité du service public de l'eau et l'assainissement et rapports annuels des délégataires - Exercice 2021;36;26;26;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/c95dbdcc30ba7bc98f9912c5d1f3f456
Grand Paris Sud;20005922800011.0;16677;conseil;2022-11-08;2022;16;DEL_2022_301;Budget annexe Aménagement Bois sauvage - Budget supplémentaire - Exercice 2022;83;59;59;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/a6c8d13ad26de621873a81b8ec5d683b
Grand Paris Sud;20005922800011.0;16408;conseil;2022-11-08;2022;24;DEL_2022_309;SPL Confluence Seine Essonne Energie - Avance en compte courant d'associés;83;62;62;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/daf4fedbb29da48b4eeb5f20ffd8731d
Grand Paris Sud;20005922800011.0;16618;conseil;2022-11-08;2022;34;DEL_2022_319;Aire de Grand Passage de Beaurepaire à Lisses - Travaux de Mise en conformité  - Approbation du programme de l'opération, de l'enveloppe prévisionnelle et demande de subvention auprès du conseil départemental;83;63;63;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/93275df82029f5af765aaddf2798765e
Grand Paris Sud;20005922800011.0;16929;bureau;2022-11-22;2022;15;DEL_2022_338;Avenant d'adhésion de la commune de Saint-Pierre-du-Perray au service commun d'instruction des autorisations du droit des sols et avenant n°2 à la convention de création de ce service;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/69e5c5b6438dae5d8b1bebdb4c40d076
Grand Paris Sud;20005922800011.0;15361;bureau;2022-11-22;2022;16;DEL_2022_339;Mise à disposition des données cadastrales - Convention type à conclure avec les communes membres de la communauté d'agglomération Grand Paris Sud Seine-Essonne-Sénart;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/0192d2d6fc5d3a467a3b574e44e7310a
Grand Paris Sud;20005922800011.0;16628;bureau;2022-11-22;2022;23;DEL_2022_346;ZAC des Aunettes à Evry-Courcouronnes - Concession d'aménagement - Compte rendu annuel à la collectivité locale pour l'année 2021 et bilan prévisionnel pour l'année 2022 établis par la SPLA-IN Porte Sud du Grand Paris;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/bf8971732ad7788c2e1a24009784d021
Grand Paris Sud;20005922800011.0;16469;bureau;2022-11-22;2022;28;DEL_2022_351;ZAC des Folies à Lisses - Concession d'aménagement - Compte-rendu à la collectivité pour l'année 2021 et bilan prévisionnel pour l'année 2022 établis par la SPLA-IN Porte Sud du Grand Paris;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/1e4d437f6ed232d6debfba52a2fb61f5
Grand Paris Sud;20005922800011.0;14845;bureau;2022-11-22;2022;39;DEL_2022_362;Convention relative à la mise en oeuvre et au financement des bornes enterrées d'apport volontaire des déchets à conclure avec Grand Paris Aménagement - Opération d'aménagement du Coeur de ville de Grigny,;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/fc7104ab0550fb4e833b4f7e42fcabe8
Grand Paris Sud;20005922800011.0;16995;conseil;2022-12-13;2022;3;DEL_2022_375;Décisions du Président et du Vice-président en charge de la commande publique - Attributions exercées par délégation du conseil communautaire;83;60;60;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/f52943c1bbb9694e78b293cbadf2009e
Grand Paris Sud;20005922800011.0;17016;conseil;2022-12-13;2022;8;DEL_2022_380;Subventions 2022 - Attribution de subventions aux associations et organismes;83;61;61;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/de7bf47030fef4eda4169ae29dc47bf5
Grand Paris Sud;20005922800011.0;16969;conseil;2022-12-13;2022;10;DEL_2022_382;Avenants aux conventions d'avance de trésorerie MDEF GPS / MIVE / CFP GPS;83;61;61;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/f0f9fd351104a5a9d99474102b429bc6
Grand Paris Sud;20005922800011.0;16865;conseil;2022-12-13;2022;11;DEL_2022_383;Modification des durées d'amortissement des budgets annexes Eau et Assainissement;83;62;61;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/823960c8cb937db2b8db49923e654774
Grand Paris Sud;20005922800011.0;17169;conseil;2022-12-13;2022;17;DEL_2022_389;Syndicat mixte fermé Eau du Sud Francilien - Désignation de représentants de la communauté d'agglomération Grand Paris Sud Seine-Essonne-Sénart;83;62;61;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/03d9169ec635a7d1c4867ad5238e9ff2
Grand Paris Sud;20005922800011.0;16791;conseil;2022-12-13;2022;19;DEL_2022_391;Régie Eau de Grand Paris Sud - Redevances eau potable 2023;83;62;61;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/b8e522fbfdfd5791d6ec1d8e14f7619c
Grand Paris Sud;20005922800011.0;16923;conseil;2022-12-13;2022;24;DEL_2022_396;Choix du mode de gestion du service public de distribution d'eau potable de Morsang-sur-Seine et des communes de l’ex-Syndicat Intercommunal des Eaux de Saint-Germain-lès-Corbeil;83;62;61;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/4bbf839f172c345c8ea3b07b697e634d
Grand Paris Sud;20005922800011.0;16492;conseil;2022-12-13;2022;25;DEL_2022_397;Création du Service Public d'Assainissement Non Collectif et adoption du règlement de service;83;62;61;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/6f77abe5d5473f41f20338611a9ebebe
Grand Paris Sud;20005922800011.0;16712;conseil;2022-12-13;2022;30;DEL_2022_402;Contrat de délégation de service public d'assainissement du Coudray-Montceaux - Protocole de la gestion des encours et de la transition opérationnelle à conclure avec Suez Eau France;83;62;61;0;0;1;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/70668788768c1bbae6c9adddf4d15fd1
Grand Paris Sud;20005922800011.0;16886;conseil;2022-12-13;2022;37;DEL_2022_409;Exploitation du site épuratoire du Coudray-Montceaux - Avenant n°1 au contrat de Concession de service public conclu avec la SPL Confluence Seine Essonne Energie;83;62;62;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/e6f3a1627bfa1debaacae53cc1cb6ffe
Grand Paris Sud;20005922800011.0;16333;conseil;2022-12-13;2022;47;DEL_2022_419;Aménagement du terrain familial locatif à destination des gens du voyage situé impasse René Lacoste à Bondoufle - Réévaluation de l'enveloppe financière prévisionnelle et de l'autorisation de programme et approbation de l'avant projet définitif;83;61;61;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/00ea084e580b10a0f02dfba574c0a8fc
Grand Paris Sud;20005922800011.0;17255;bureau;2023-01-17;2023;8;DEL_2023_008;Garantie d'emprunt de la SA d'HLM Antin Résidences auprès de la Caisse des Dépôts et Consignations pour la construction de 90 logements Zac du Plessis Saucourt situés rue du commandant Maurice Lissac - Route de Lieusaint à Tigery;36;23;23;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/8a273ff2fd1d73bf6dcb04b2ea60d583
Grand Paris Sud;20005922800011.0;17219;bureau;2023-01-17;2023;11;DEL_2023_011;ZAC Canal-Europe/les Horizons à Evry-Courcouronnes - Avenant n°1 au traité de concession d'aménagement à conclure avec Grand Paris Aménagement;36;23;23;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/a16e565cef3acafed6bd288b942b70fe
Grand Paris Sud;20005922800011.0;17101;bureau;2023-01-17;2023;15;DEL_2023_015;Apport à la station d'épuration d'Evry-Courcouronnes en vue d'un traitement des effluents non domestiques de Coca-Cola à Grigny - Convention avec Coca-Cola et la SPL Confluence Seine Essonne Energie;36;23;23;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/4a4b863e881c97bbfd221a451f311a49
Grand Paris Sud;20005922800011.0;17363;bureau;2023-01-17;2023;16;DEL_2023_016;Service commun documentation archives - Protocoles de sortie à conclure avec les communes d'Evry-Courcouronnes et Ris-Orangis;36;23;23;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/fb6ebd7da9e330e2c47cca421238acab
Grand Paris Sud;20005922800011.0;17296;conseil;2023-02-15;2023;2;DEL_2023_022;Communication des travaux du bureau communautaire du 22 novembre 2022;83;67;67;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/dda948c4b8dd839098793aab7f48b65c
Grand Paris Sud;20005922800011.0;17795;conseil;2023-02-15;2023;4;DEL_2023_024;Solidarité internationale - Séismes en Syrie et Turquie - Attribution d’une subvention à l’IFRC;83;67;67;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/e45bfc33b3bcac760c9ff0c23bbb0d58
Grand Paris Sud;20005922800011.0;17268;conseil;2023-02-15;2023;12;DEL_2023_032;Exploitation du site épuratoire Exona-Evry-Courcouronnes - Avenant n°3 au contrat de quasi-régie à conclure avec la société publique locale Confluence Seine Essonne Energie et le SIARCE;83;69;69;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/d935c8f88daf4086ea927dc1472c08e6
Grand Paris Sud;20005922800011.0;17646;bureau;2023-03-07;2023;4;DEL_2023_042;Garantie accordée à  la SA d'HLM Essonne Habitat pour l'emprunt souscrit auprès de la Caisse des dépôts et consignations en vue de la réhabilitation de 124 logements de la résidence Les Tilleuls, située 1 à  13, place des Tilleuls à Savigny-le-Temple;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/71394f77bc3ddc47bfc95006e3c66376
Grand Paris Sud;20005922800011.0;17512;bureau;2023-03-07;2023;5;DEL_2023_043;ZAC de la Clé de Saint-Pierre à Saint-Pierre-du-Perray - Approbation du dossier de réalisation modificatif n° 2 et du programme associé des équipements publics;36;27;27;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/fc635daa8a8eb79786006fcb6ff04e59
Grand Paris Sud;20005922800011.0;17600;bureau;2023-03-07;2023;12;DEL_2023_050;Plan de gestion des bassins de Cesson - Protocole d'accord à conclure avec la commune de Cesson;36;29;29;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/ddd131f5d83c91d7bd2991ef6c421771
Grand Paris Sud;20005922800011.0;17760;bureau;2023-03-07;2023;13;DEL_2023_051;Gestion du service public de l'eau potable - Convention constitutive d'un groupement de commandes à conclure avec le Syndicat mixte fermé (SMF) Eau du Sud francilien;36;29;29;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/9cff255789e2c8ae33d227304745cff4
Grand Paris Sud;20005922800011.0;17936;conseil;2023-03-28;2023;4;DEL_2023_059;Centre des musiques Didier-Lockwood - Approbation de l'adhésion de la Communauté d'agglomération et désignation de représentants au sein du conseil d'administration;83;69;69;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/58dfd915695dc686f6230898c55f8512
Grand Paris Sud;20005922800011.0;17877;conseil;2023-03-28;2023;8;DEL_2023_063;Charte européenne pour l'égalité des femmes et des hommes dans la vie locale;83;69;69;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/811d7a22b3eb86f12b1f9098e62129b1
Grand Paris Sud;20005922800011.0;17648;conseil;2023-03-28;2023;21;DEL_2023_076;Vote des taux de la taxe d'enlèvement des ordures ménagères - Exercice 2023;83;69;69;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/df3610240b41fe5c669ecb9610b9859d
Grand Paris Sud;20005922800011.0;17261;conseil;2023-03-28;2023;28;DEL_2023_083;Pôle d'échange de Savigny-le-Temple/Nandy - Modification du programme, de l'enveloppe financière prévisionnelle et de l'autorisation de programme - Autorisations administratives;83;67;67;0;0;0;Unanimité;https://data.grandparissud.fr/api/explore/v2.1/catalog/datasets/deliberation-gps-migration-scdl/files/48292b3396d937b2363127ec8a58a3db
